"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65"
1950,8.11949,7.55241,7.02479,6.53215,6.07778,5.65401,5.25527,4.8757,4.51642,4.17942,3.86437,3.56938,3.29616,3.04574,2.81637,2.60565,2.41113,2.23126,2.06553,1.91372,1.7752,1.6484,1.53164,1.42363,1.32329,1.22972,1.14238,1.06116,0.985987,0.916453,0.852007,0.792161,0.73654,0.684829,0.63675,0.592047,0.550482,0.511836,0.475902,0.442492,0.411427,0.382543,0.355686,0.330716,0.307498,0.28591,0.265838,0.247175,0.229823,0.213688,0.198687,0.184738,0.171769,0.15971,0.148498,0.138074,0.128381,0.119368,0.110988,0.103163,0.0959204,0.0891866,0.0829254,0.0771036,0.0716906,0.94952
1951,8.11984,7.54949,7.02222,6.53164,6.07358,5.65083,5.25531,4.88156,4.52586,4.19054,3.87715,3.58468,3.31099,3.05753,2.82524,2.61248,2.41701,2.23657,2.06972,1.91599,1.77518,1.64668,1.52906,1.42075,1.32056,1.22749,1.1407,1.05968,0.98434,0.914605,0.850105,0.790325,0.734812,0.683217,0.63525,0.590652,0.549185,0.510629,0.474781,0.441449,0.410457,0.381641,0.354848,0.329936,0.306773,0.285236,0.265211,0.246592,0.229281,0.213184,0.198218,0.184302,0.171364,0.159334,0.148148,0.137748,0.128078,0.119086,0.110726,0.102953,0.095694,0.0889762,0.0827298,0.0769219,0.0715216,0.947278
1952,8.12049,7.54982,7.0195,6.52925,6.0731,5.64696,5.25255,4.8821,4.53208,4.20021,3.88839,3.59742,3.326,3.07205,2.83688,2.62135,2.42394,2.24258,2.07516,1.92036,1.77772,1.64707,1.52784,1.41871,1.31822,1.22526,1.1389,1.05837,0.983204,0.913302,0.848599,0.788755,0.733288,0.681782,0.633911,0.589405,0.548025,0.509551,0.473778,0.440517,0.40959,0.380835,0.354099,0.329239,0.306125,0.284634,0.264651,0.246072,0.228796,0.212734,0.197799,0.183913,0.171002,0.158997,0.147835,0.137456,0.127807,0.118834,0.110492,0.102735,0.0955233,0.088788,0.0825549,0.0767594,0.0713706,0.945275
1953,8.11952,7.55042,7.01981,6.52673,6.07087,5.64626,5.24737,4.8753,4.52587,4.19814,3.88947,3.60035,3.33084,3.07951,2.84438,2.62663,2.42707,2.24429,2.07638,1.92136,1.77803,1.64597,1.525,1.41461,1.31357,1.22052,1.13445,1.05449,0.979935,0.910336,0.845614,0.785707,0.730298,0.678942,0.631253,0.58693,0.545723,0.50741,0.471787,0.438665,0.407869,0.379234,0.35261,0.327855,0.304838,0.283437,0.263539,0.245037,0.227835,0.21184,0.196968,0.18314,0.170283,0.158328,0.147213,0.136878,0.127269,0.118335,0.110027,0.102303,0.0951214,0.0884438,0.0822076,0.0764365,0.0710705,0.941299
1954,8.12084,7.54952,7.02037,6.52701,6.06854,5.64452,5.24881,4.87611,4.52848,4.2028,3.89804,3.61131,3.34284,3.0926,2.85924,2.64092,2.43875,2.25347,2.08377,1.92786,1.78393,1.65085,1.52823,1.41592,1.31342,1.21961,1.13322,1.05331,0.979067,0.909842,0.845221,0.785129,0.729507,0.678061,0.630379,0.586101,0.544948,0.506688,0.471116,0.438041,0.407288,0.378695,0.352108,0.327389,0.304405,0.283034,0.263164,0.244688,0.22751,0.211538,0.196687,0.182879,0.17004,0.158103,0.147003,0.136683,0.127088,0.118166,0.10987,0.102157,0.0949857,0.0883176,0.0821176,0.0763275,0.0709692,0.939957
1955,8.12255,7.55074,7.01953,6.52753,6.0688,5.64241,5.24756,4.87844,4.53079,4.20705,3.90421,3.62102,3.35465,3.10525,2.87279,2.65602,2.45322,2.26542,2.0933,1.93566,1.79084,1.65714,1.53352,1.41961,1.31528,1.22007,1.13293,1.05268,0.978442,0.90948,0.845175,0.785147,0.729326,0.677657,0.629868,0.585575,0.544444,0.506216,0.470675,0.437631,0.406907,0.37834,0.351779,0.327082,0.30412,0.282769,0.262917,0.244459,0.227297,0.21134,0.196503,0.182708,0.169881,0.157954,0.146865,0.136555,0.126968,0.118055,0.109767,0.102061,0.0948964,0.0882346,0.0820404,0.0762811,0.0709025,0.939074
1956,8.12283,7.55234,7.02067,6.52675,6.06928,5.64245,5.24428,4.87373,4.52732,4.20261,3.90151,3.62043,3.35776,3.11074,2.87947,2.66391,2.4629,2.27485,2.1007,1.9411,1.79492,1.66063,1.53665,1.42202,1.3164,1.21965,1.13136,1.05055,0.976139,0.907301,0.843352,0.783723,0.728059,0.676297,0.628385,0.584071,0.542998,0.504858,0.469409,0.436453,0.405811,0.377321,0.350831,0.326201,0.3033,0.282007,0.262209,0.243801,0.226685,0.21077,0.195973,0.182215,0.169423,0.157529,0.14647,0.136187,0.126626,0.117737,0.109471,0.101786,0.0946405,0.0879966,0.0818191,0.0760753,0.0707347,0.936542
1957,8.1242,7.5526,7.02215,6.52781,6.06856,5.64305,5.24535,4.87346,4.52736,4.20455,3.90259,3.62287,3.36184,3.11793,2.88854,2.67379,2.47363,2.28698,2.11236,1.95065,1.80245,1.66671,1.54201,1.42689,1.32044,1.22237,1.13253,1.05055,0.975511,0.906414,0.842493,0.783112,0.727742,0.676055,0.62799,0.5835,0.542351,0.504212,0.468796,0.43588,0.405277,0.376825,0.35037,0.325772,0.302901,0.281636,0.261864,0.24348,0.226386,0.210493,0.195715,0.181975,0.1692,0.157321,0.146277,0.136008,0.126459,0.117581,0.109327,0.101652,0.0945156,0.0878804,0.0817111,0.0759748,0.0706413,0.935328
1958,8.12434,7.55388,7.0224,6.52919,6.06954,5.6422,5.24478,4.87143,4.5223,4.19897,3.89873,3.61849,3.35907,3.11703,2.89087,2.67819,2.47908,2.2935,2.12044,1.95853,1.8086,1.67119,1.54534,1.42972,1.32298,1.22429,1.13335,1.05006,0.974046,0.904473,0.840407,0.781141,0.726085,0.674746,0.626823,0.582258,0.541009,0.502856,0.467494,0.434657,0.404138,0.375764,0.349383,0.324855,0.302048,0.280843,0.261127,0.242794,0.225749,0.2099,0.195164,0.181463,0.168723,0.156878,0.145865,0.135625,0.126103,0.11725,0.109019,0.101365,0.0942493,0.0876328,0.0814808,0.0757607,0.0704422,0.932713
1959,8.12647,7.554,7.02358,6.52942,6.07083,5.64342,5.24591,4.87604,4.52856,4.2038,3.90315,3.62404,3.36354,3.1224,2.89741,2.68719,2.48949,2.30441,2.1319,1.97104,1.82054,1.68117,1.55344,1.43646,1.32898,1.22976,1.13803,1.0535,0.976071,0.905416,0.840745,0.781193,0.726103,0.674926,0.627205,0.582658,0.541233,0.50289,0.467425,0.434555,0.404032,0.375663,0.349288,0.324766,0.301966,0.280767,0.261055,0.242728,0.225687,0.209843,0.195111,0.181413,0.168677,0.156835,0.145825,0.135587,0.126069,0.117218,0.108989,0.101338,0.0942234,0.0876086,0.0814583,0.0757398,0.0704227,0.932474
1960,8.12805,7.55598,7.0237,6.53052,6.07104,5.64455,5.24658,4.87585,4.53089,4.20733,3.90534,3.62596,3.36665,3.12465,2.90063,2.69162,2.49633,2.31268,2.14074,1.98048,1.83104,1.69123,1.56176,1.44311,1.33443,1.23459,1.14242,1.0572,0.978672,0.906745,0.841109,0.78103,0.725709,0.674531,0.626989,0.582657,0.541275,0.502792,0.467172,0.434226,0.403691,0.375335,0.348981,0.32448,0.3017,0.280519,0.260825,0.242514,0.225488,0.209658,0.194939,0.181253,0.168528,0.156697,0.145696,0.135468,0.125957,0.117115,0.108893,0.101248,0.09414,0.0875311,0.0813862,0.0756727,0.0703603,0.931666
1961,12.1406,7.55745,7.02554,6.53063,6.07206,5.64471,5.24744,4.87598,4.52994,4.20859,3.9077,3.62712,3.36762,3.12678,2.90202,2.69396,2.49984,2.31846,2.1479,1.98821,1.83937,1.70058,1.57073,1.45049,1.34029,1.23935,1.14662,1.06102,0.981871,0.908941,0.842139,0.781179,0.725382,0.674002,0.626471,0.582316,0.541143,0.502709,0.466968,0.433886,0.403287,0.374928,0.348593,0.324116,0.301361,0.280203,0.260532,0.242241,0.225235,0.209422,0.19472,0.181049,0.168339,0.156521,0.145532,0.135315,0.125816,0.116983,0.10877,0.101134,0.094034,0.0874325,0.0812945,0.0755874,0.070281,0.930631
1962,5.96459,11.2884,7.02691,6.53234,6.07216,5.64555,5.24686,4.87481,4.52692,4.20402,3.90516,3.62578,3.36539,3.1246,2.90114,2.6926,2.49956,2.31944,2.15116,1.9929,1.84474,1.70664,1.57786,1.45738,1.34582,1.24357,1.14992,1.06388,0.984456,0.911016,0.84335,0.781368,0.724807,0.673036,0.625364,0.581263,0.540294,0.502092,0.466432,0.43327,0.402575,0.374185,0.347872,0.323437,0.300727,0.279614,0.259983,0.241731,0.22476,0.208981,0.19431,0.180668,0.167984,0.156191,0.145226,0.13503,0.125551,0.116736,0.108541,0.100921,0.0938359,0.0872483,0.0811231,0.0754281,0.0701328,0.928683
1963,6.99772,5.54587,10.4959,6.53361,6.07376,5.64575,5.24835,4.87617,4.52885,4.20475,3.90448,3.62681,3.36732,3.12549,2.90186,2.69433,2.50065,2.32137,2.1541,1.99781,1.85083,1.71323,1.58498,1.46538,1.35349,1.24988,1.15492,1.06794,0.98804,0.914277,0.846073,0.78323,0.725667,0.673138,0.625057,0.580783,0.539826,0.501778,0.4663,0.433181,0.402384,0.373877,0.347511,0.323073,0.30038,0.279289,0.259681,0.24145,0.224499,0.208738,0.194083,0.180458,0.167789,0.156009,0.145057,0.134873,0.125404,0.1166,0.108415,0.100803,0.0937266,0.0871466,0.0810286,0.0753401,0.070051,0.927614
1964,6.72987,6.50647,5.15654,9.75907,6.07493,5.64713,5.24789,4.87582,4.52737,4.20333,3.90192,3.6231,3.3654,3.1246,2.90019,2.69269,2.50011,2.3204,2.15404,1.99882,1.8538,1.71742,1.58973,1.47072,1.35975,1.25593,1.15978,1.07167,0.990961,0.916819,0.848373,0.785085,0.726772,0.673358,0.624616,0.580001,0.538918,0.500913,0.465608,0.432687,0.401956,0.373378,0.346927,0.322461,0.299785,0.278728,0.259157,0.240962,0.224045,0.208316,0.193691,0.180093,0.16745,0.155694,0.144764,0.1346,0.125151,0.116365,0.108195,0.1006,0.0935371,0.0869704,0.0808648,0.0751878,0.0699093,0.925749
1965,5.60057,6.25742,6.04971,4.79454,9.07397,5.64833,5.24983,4.87715,4.52983,4.20521,3.90388,3.62385,3.36488,3.12553,2.90189,2.69348,2.50076,2.32192,2.15501,2.00051,1.85636,1.72167,1.59501,1.47643,1.3659,1.26283,1.16641,1.07712,0.995283,0.92033,0.851472,0.787905,0.729127,0.674971,0.625364,0.580096,0.538661,0.500507,0.465211,0.432422,0.401847,0.373306,0.346766,0.322199,0.299477,0.278418,0.258861,0.240685,0.223787,0.208076,0.193468,0.179886,0.167257,0.155515,0.144597,0.134445,0.125007,0.116231,0.108071,0.100484,0.0934293,0.0868702,0.0807716,0.0751011,0.0698287,0.924693
1966,5.49267,5.20741,5.81814,5.62501,4.45794,8.43593,5.24742,4.86948,4.51605,4.18994,3.88795,3.60885,3.34984,3.11042,2.88916,2.68243,2.48978,2.31164,2.14632,1.99203,1.84922,1.71597,1.59146,1.47438,1.36477,1.2626,1.16733,1.0782,0.995658,0.920013,0.850729,0.787078,0.728318,0.673986,0.623925,0.57807,0.536225,0.497924,0.462655,0.430029,0.399719,0.371457,0.345075,0.320541,0.297833,0.276829,0.257362,0.239285,0.222483,0.206863,0.19234,0.178837,0.166282,0.154608,0.143754,0.133661,0.124278,0.115553,0.107441,0.0998978,0.0928845,0.0863636,0.0803005,0.0746631,0.0694215,0.919309
1967,5.33009,5.10708,4.84184,5.4097,5.23012,4.14467,7.83959,4.87162,4.51588,4.18529,3.88198,3.60186,3.34321,3.10325,2.88145,2.67648,2.48497,2.3065,2.14147,1.98832,1.84539,1.71309,1.58965,1.47431,1.36584,1.2643,1.16965,1.0814,0.998826,0.922363,0.852287,0.788102,0.729137,0.674703,0.624371,0.577995,0.535515,0.496751,0.461269,0.428597,0.398372,0.370294,0.344112,0.319672,0.296944,0.275908,0.25645,0.238416,0.22167,0.206105,0.191635,0.178181,0.165672,0.154041,0.143226,0.133171,0.123822,0.115129,0.107046,0.0995313,0.0925438,0.0860468,0.080006,0.0743892,0.0691668,0.915945
1968,5.22255,4.95591,4.74856,4.50194,5.0299,4.86189,3.84792,7.25765,4.49615,4.15981,3.8522,3.57212,3.31413,3.07608,2.85528,2.65119,2.4626,2.28639,2.12218,1.97034,1.82943,1.69792,1.57619,1.46262,1.3565,1.2567,1.16327,1.07619,0.994981,0.919009,0.848656,0.78418,0.725125,0.670871,0.620787,0.574477,0.531807,0.492722,0.457055,0.424409,0.394347,0.366538,0.340703,0.316614,0.294127,0.273215,0.25386,0.235957,0.219364,0.203956,0.189635,0.176321,0.163942,0.152433,0.141731,0.131781,0.122529,0.113927,0.105929,0.0984923,0.0915777,0.0851485,0.0791707,0.0736126,0.0684447,0.906391
1969,6.06336,4.85592,4.608,4.4152,4.18586,4.67581,4.51409,3.56298,6.7005,4.14336,3.83047,3.54636,3.28829,3.05074,2.8316,2.62834,2.44047,2.26687,2.10467,1.95351,1.81374,1.68403,1.56297,1.45092,1.34637,1.24868,1.15682,1.07081,0.99065,0.915899,0.845966,0.781204,0.721853,0.667491,0.61755,0.571446,0.528817,0.489538,0.45356,0.420728,0.390677,0.363004,0.337405,0.313624,0.291449,0.270749,0.2515,0.233683,0.217203,0.201929,0.187745,0.174563,0.162307,0.150912,0.140317,0.130466,0.121307,0.112791,0.104872,0.0975097,0.0906641,0.0842991,0.0783809,0.0728782,0.0677618,0.897355
1970,4.91679,5.6377,4.51503,4.28451,4.10519,3.8904,4.33526,4.16295,3.26682,6.12125,3.77946,3.49238,3.23291,2.99755,2.78097,2.5812,2.39591,2.22466,2.0664,1.91855,1.78076,1.65334,1.5351,1.42475,1.32261,1.2273,1.13826,1.05452,0.976118,0.903044,0.834904,0.771155,0.71212,0.658017,0.608463,0.562939,0.520912,0.482052,0.446247,0.413451,0.383522,0.356128,0.330903,0.307567,0.28589,0.265676,0.246806,0.229259,0.213017,0.197995,0.184072,0.171143,0.159126,0.147954,0.137567,0.127909,0.118929,0.11058,0.102816,0.0955981,0.0888867,0.0826464,0.0768443,0.0714495,0.0664334,0.879769
1971,4.67411,4.57163,5.24193,4.19807,3.9837,3.81625,3.61241,4.01521,3.84498,3.01207,5.63985,3.48144,3.21679,2.97774,2.76094,2.56146,2.37745,2.20679,2.04905,1.90329,1.76711,1.64019,1.52284,1.41393,1.31229,1.21821,1.13043,1.04841,0.971277,0.899067,0.831762,0.769001,0.710283,0.655909,0.606076,0.560434,0.518503,0.479794,0.444001,0.411023,0.380815,0.353249,0.328017,0.304783,0.28329,0.263323,0.244704,0.227324,0.211163,0.196203,0.182366,0.169542,0.157633,0.146565,0.136275,0.126708,0.117812,0.109541,0.101851,0.0947005,0.0880521,0.0818704,0.0761227,0.0707785,0.0658096,0.871514
1972,4.51786,4.34599,4.25069,4.87394,3.9033,3.70235,3.53728,3.32863,3.67622,3.50629,2.74219,5.13181,3.16736,2.92647,2.70897,2.51172,2.33024,2.16284,2.00759,1.86409,1.73149,1.60759,1.49214,1.38537,1.2863,1.19383,1.10824,1.02839,0.953771,0.883603,0.817911,0.756681,0.699585,0.646168,0.596702,0.551368,0.509845,0.471699,0.436484,0.403923,0.373921,0.34644,0.321362,0.298408,0.277271,0.257718,0.239553,0.222616,0.206804,0.192101,0.178492,0.165905,0.154238,0.143404,0.133335,0.123974,0.11527,0.107178,0.0996532,0.0926571,0.0861521,0.0801038,0.0744802,0.0692513,0.0643896,0.852714
1973,5.08572,4.2007,4.04089,3.95229,4.53168,3.62706,3.4281,3.24951,3.03181,3.33053,3.16953,2.47706,4.63473,2.8604,2.64282,2.44639,2.26826,2.10437,1.9532,1.81299,1.6834,1.56365,1.45177,1.3475,1.25109,1.16161,1.07811,1.00082,0.928702,0.86132,0.797953,0.738629,0.683335,0.631773,0.583534,0.538862,0.497923,0.460425,0.425976,0.394175,0.36477,0.337676,0.312859,0.290212,0.269483,0.250395,0.232737,0.216333,0.201037,0.186759,0.173481,0.161191,0.149823,0.139287,0.129504,0.120411,0.111957,0.104097,0.0967887,0.0899937,0.0836757,0.0778012,0.0723392,0.0672607,0.0625387,0.828207
1974,4.88828,4.7287,3.90581,3.75722,3.67474,4.21065,3.35657,3.14427,2.95182,2.73746,2.99963,2.85235,2.22868,4.16974,2.57338,2.37762,2.20089,2.04064,1.89319,1.75719,1.63106,1.51447,1.40674,1.30608,1.21228,1.12554,1.04505,0.969924,0.900386,0.835507,0.774886,0.717879,0.664508,0.614762,0.568375,0.524976,0.484787,0.447956,0.414221,0.38323,0.354619,0.328165,0.30379,0.281463,0.261089,0.24244,0.225268,0.209382,0.194624,0.180863,0.168017,0.156072,0.145015,0.134788,0.12531,0.116508,0.108327,0.100722,0.0936507,0.087076,0.0809628,0.0752788,0.0699939,0.06508,0.0605111,0.801359
1975,4.08557,4.54511,4.39674,3.63161,3.49334,3.41361,3.89039,3.06442,2.83371,2.63879,2.43893,2.66966,2.53782,1.98276,3.70955,2.28936,2.1152,1.95798,1.81541,1.68424,1.56325,1.45103,1.34731,1.25147,1.16193,1.07848,1.00131,0.929701,0.86287,0.801007,0.743289,0.68936,0.638644,0.591164,0.546909,0.505641,0.467033,0.43128,0.398514,0.368502,0.340931,0.315479,0.291944,0.27026,0.250397,0.232272,0.215681,0.200404,0.186271,0.173143,0.1609,0.149473,0.138846,0.129009,0.119911,0.111479,0.103649,0.096371,0.089605,0.0833142,0.0774651,0.0720267,0.06697,0.0622684,0.0578969,0.766743
1976,4.96794,3.79876,4.22604,4.08808,3.37661,3.24648,3.16316,3.58176,2.80168,2.57943,2.39764,2.21477,2.4239,2.30409,1.80013,3.36786,2.07848,1.92036,1.77762,1.64818,1.52909,1.41925,1.31737,1.22321,1.13619,1.0549,0.979133,0.909076,0.844062,0.783387,0.727223,0.674821,0.62586,0.579816,0.536709,0.496531,0.459064,0.424012,0.391553,0.361805,0.334558,0.309527,0.286419,0.265052,0.245365,0.227332,0.210876,0.195814,0.181944,0.169113,0.157194,0.146079,0.135704,0.126056,0.117126,0.108866,0.10121,0.0941011,0.0874938,0.0813511,0.0756398,0.0703295,0.065392,0.0608011,0.0565326,0.748678
1977,5.82134,4.61919,3.53208,3.92937,3.801,3.13739,3.00432,2.90111,3.25335,2.52938,2.32287,2.15743,1.99243,2.18044,2.07263,1.61929,3.02951,1.86967,1.72743,1.59903,1.4826,1.37547,1.27666,1.18502,1.10032,1.02205,0.948915,0.880765,0.817746,0.759264,0.704685,0.654163,0.607026,0.562983,0.521565,0.482789,0.446647,0.412945,0.381414,0.352216,0.325456,0.300947,0.27843,0.257644,0.238424,0.220714,0.204493,0.18969,0.176141,0.163665,0.152123,0.141401,0.131403,0.122071,0.113392,0.105359,0.0979286,0.0910421,0.0846473,0.0787038,0.0731782,0.0680406,0.0632638,0.0588224,0.0546928,0.724316
1978,7.99753,5.41268,4.29491,3.28413,3.65339,3.53055,2.89683,2.73753,2.60595,2.89627,2.2434,2.0578,1.91061,1.76433,1.93076,1.83528,1.43385,2.68258,1.65556,1.52961,1.41591,1.31281,1.21796,1.13046,1.04931,0.974311,0.905003,0.840247,0.779901,0.724099,0.672314,0.623985,0.579249,0.53751,0.498511,0.461836,0.427501,0.395497,0.365655,0.337735,0.31188,0.288185,0.266483,0.246545,0.228139,0.21112,0.195438,0.181075,0.167967,0.15597,0.144922,0.134702,0.125208,0.116355,0.108091,0.100406,0.0932932,0.086714,0.0806161,0.0749536,0.0696907,0.0647979,0.0602487,0.0560189,0.0520861,0.689797
1979,18.2087,7.43609,5.0327,3.99341,3.05345,3.39305,3.25726,2.63355,2.44941,2.30852,2.5551,1.97653,1.81234,1.68254,1.55368,1.70022,1.61614,1.26264,2.36226,1.45787,1.34696,1.24684,1.15605,1.07252,0.995477,0.924019,0.857971,0.796939,0.739915,0.686775,0.637636,0.592035,0.549477,0.510083,0.473327,0.438985,0.406689,0.376454,0.348272,0.321993,0.297407,0.27464,0.253774,0.234663,0.217105,0.200897,0.18591,0.172102,0.159453,0.147911,0.137346,0.127618,0.118618,0.110257,0.102462,0.0951844,0.0884171,0.0821533,0.0763597,0.07099,0.0660036,0.0613692,0.0570606,0.0530546,0.0493299,0.653297
1980,7.58771,16.9304,6.91407,4.6794,3.71292,2.83657,3.13679,2.97965,2.3819,2.19966,2.067,2.28562,1.7676,1.62065,1.50455,1.38931,1.52034,1.44516,1.12906,2.11234,1.30363,1.20446,1.11493,1.03375,0.959054,0.890158,0.82626,0.7672,0.712625,0.661634,0.614116,0.570176,0.529399,0.491344,0.456117,0.423251,0.392542,0.363663,0.336626,0.311426,0.287927,0.265942,0.245583,0.226925,0.209836,0.194136,0.179643,0.166242,0.153894,0.142583,0.132262,0.122815,0.114116,0.106068,0.0985925,0.0916215,0.0851141,0.0790628,0.0734617,0.068281,0.0634794,0.0590206,0.0548765,0.0510237,0.0474415,0.628291
1981,5.30594,7.05504,15.7419,6.42869,4.35069,3.44864,2.62013,2.86306,2.68503,2.12923,1.95975,1.8396,2.03355,1.57253,1.44176,1.33847,1.23595,1.35252,1.28563,1.00442,1.87916,1.15972,1.0715,0.991854,0.919633,0.853185,0.791895,0.73505,0.68251,0.633959,0.588597,0.546324,0.507235,0.470959,0.437105,0.405767,0.376528,0.349209,0.323518,0.299466,0.277048,0.256143,0.236585,0.218474,0.201875,0.186672,0.172706,0.159812,0.14789,0.136906,0.126844,0.117662,0.109258,0.101519,0.0943596,0.0877089,0.0815074,0.0757184,0.0703352,0.0653523,0.0607435,0.056472,0.0525054,0.0488187,0.0453912,0.601139
1982,7.75264,4.93346,6.55977,14.6368,5.97688,4.04072,3.1888,2.40193,2.60133,2.426,1.91928,1.76515,1.65655,1.83109,1.41594,1.29819,1.20517,1.11286,1.21782,1.15759,0.904392,1.69202,1.04423,0.96479,0.893077,0.828048,0.768218,0.713031,0.661847,0.61454,0.570824,0.52998,0.491917,0.45672,0.424057,0.393574,0.365357,0.33903,0.314432,0.2913,0.269643,0.249457,0.230634,0.213024,0.196716,0.181771,0.168082,0.155506,0.143897,0.133162,0.123271,0.114212,0.105944,0.0983769,0.0914087,0.0849625,0.0789742,0.0733903,0.0681778,0.0633306,0.058844,0.0546942,0.050848,0.0472764,0.0439569,0.582143
1983,3.4776,7.20839,4.58712,6.09926,13.6078,5.54968,3.73199,2.91501,2.17248,2.33724,2.17358,1.71799,1.57959,1.4823,1.63844,1.26696,1.16159,1.07836,0.995766,1.08968,1.03579,0.809232,1.51398,0.934356,0.863274,0.799107,0.740921,0.687386,0.638006,0.592208,0.549878,0.510762,0.474215,0.440157,0.408664,0.379438,0.352162,0.326914,0.303358,0.281348,0.260649,0.241271,0.223209,0.206367,0.19061,0.176018,0.162645,0.150396,0.139144,0.128756,0.119151,0.110301,0.102194,0.0947968,0.0880257,0.0817907,0.0760227,0.0706645,0.0656681,0.0610041,0.0566669,0.0526524,0.0489393,0.0454978,0.042302,0.560222
1984,4.01308,3.23347,6.70235,4.2651,5.67074,12.6391,5.12854,3.4125,2.63569,1.95055,2.09231,1.94396,1.53608,1.41223,1.32522,1.4648,1.13269,1.03849,0.964079,0.890234,0.974197,0.926018,0.723469,1.35353,0.835332,0.771784,0.714417,0.662397,0.614536,0.57039,0.529445,0.491601,0.456631,0.423957,0.393509,0.365354,0.339225,0.31484,0.292268,0.271208,0.25153,0.233025,0.215701,0.199553,0.184496,0.170409,0.157363,0.145408,0.134457,0.124397,0.11511,0.106523,0.098611,0.0913637,0.0847501,0.0786967,0.0731224,0.0679658,0.0631754,0.0587086,0.0545388,0.0506613,0.0470723,0.0437527,0.0406759,0.538668
1985,4.99511,3.73136,3.00648,6.23184,3.96533,5.26578,11.672,4.68414,3.08099,2.36252,1.74307,1.86789,1.73495,1.37082,1.26027,1.18261,1.30717,1.01079,0.926729,0.860328,0.79443,0.869357,0.826363,0.645612,1.20787,0.745437,0.688727,0.637534,0.591112,0.548402,0.509006,0.472468,0.438697,0.40749,0.378333,0.351161,0.326035,0.302718,0.280958,0.260815,0.242021,0.224461,0.207948,0.192488,0.178078,0.164641,0.15207,0.140428,0.129759,0.119987,0.11101,0.102723,0.0950595,0.0879988,0.0815314,0.0756296,0.0702276,0.0652532,0.0606515,0.0563767,0.0523905,0.0486696,0.0452093,0.0420065,0.0390441,0.516997
1986,8.95853,4.64445,3.46941,2.79542,5.79399,3.6822,4.85733,10.614,4.19498,2.73297,2.0873,1.53804,1.64759,1.53018,1.20899,1.11148,1.04298,1.15283,0.891452,0.817313,0.758752,0.700634,0.766715,0.728796,0.569386,1.06526,0.657425,0.607411,0.562262,0.521321,0.483654,0.448909,0.416685,0.386901,0.359379,0.333664,0.3097,0.287541,0.266977,0.247786,0.230021,0.213446,0.19796,0.183396,0.169761,0.157053,0.145202,0.134115,0.123848,0.114439,0.105821,0.0979034,0.0905944,0.0838361,0.0776091,0.0719052,0.0667002,0.061936,0.057549,0.0534906,0.0497204,0.0462049,0.0429233,0.0398716,0.0370469,0.490391
1987,5.99967,8.32963,4.3184,3.22586,2.5987,5.37341,3.37892,4.36457,9.33054,3.63751,2.35611,1.79607,1.32273,1.41672,1.3157,1.03952,0.955671,0.896775,0.991228,0.766486,0.70274,0.652388,0.602417,0.659235,0.626632,0.489568,0.915928,0.565266,0.522263,0.483443,0.448241,0.415854,0.38598,0.358273,0.332664,0.309,0.28689,0.266286,0.247233,0.229552,0.213051,0.197776,0.183525,0.170209,0.157687,0.145964,0.135037,0.124847,0.115315,0.106487,0.0983967,0.0909866,0.0841791,0.0778946,0.0720837,0.0667296,0.0618254,0.05735,0.0532537,0.0494816,0.0459921,0.0427505,0.0397278,0.0369062,0.0342823,0.4535
1988,5.79586,5.57849,7.74488,4.01524,2.99926,2.41328,4.95508,3.068,3.89724,8.24465,3.20021,2.06999,1.57735,1.16153,1.24403,1.15531,0.912794,0.839165,0.787449,0.870387,0.673044,0.617069,0.572855,0.528976,0.578867,0.550239,0.429885,0.804266,0.496354,0.458593,0.424506,0.393596,0.365157,0.338925,0.314596,0.292109,0.27133,0.251915,0.233823,0.217093,0.201567,0.187078,0.173665,0.161151,0.149459,0.138463,0.128169,0.118574,0.109627,0.101257,0.0935051,0.0864011,0.0798944,0.0739168,0.0683984,0.063296,0.0585946,0.0542882,0.0503585,0.0467615,0.0434493,0.0403852,0.0375388,0.0348846,0.0324069,0.428317
1989,4.49578,5.38898,5.18687,7.20118,3.73299,2.78366,2.22033,4.47602,2.71783,3.4105,7.17816,2.78166,1.79842,1.37024,1.00897,1.08063,1.00356,0.792896,0.728938,0.684014,0.756058,0.584637,0.536014,0.497608,0.459493,0.502831,0.477963,0.373418,0.698623,0.431156,0.398355,0.368745,0.341895,0.317192,0.294406,0.273272,0.253739,0.235689,0.218825,0.203109,0.188577,0.17509,0.162504,0.150854,0.139983,0.129827,0.120276,0.111334,0.102999,0.0952272,0.0879561,0.0812228,0.0750519,0.0693999,0.0642075,0.059414,0.0549818,0.0508979,0.0471572,0.0437437,0.0406192,0.037742,0.0350804,0.0326079,0.0303023,0.400206
